drv_age1,vh_age,vh_cyl,vh_din,pol_bonus,vh_sale_begin,vh_sale_end,vh_value,vh_speed,claim_amount,made_claim
82,5,1197,105,0.5,6,1,20610,175,0.0,0
65,9,1598,96,0.5,12,10,16300,160,0.0,0
53,8,3189,250,0.5,9,5,47470,250,0.0,0
44,9,2188,150,0.5,9,9,35300,188,1399.8,1
71,18,1598,90,0.5,19,15,16983,170,976.75,1
45,7,1242,70,0.5,8,6,10990,160,0.0,0
57,17,1595,101,0.5,17,15,22624,185,0.0,0
64,11,2184,112,0.5,12,9,19300,180,0.0,0
54,8,1598,116,0.62,8,6,24150,192,1308.0,1
45,11,1749,116,0.55,12,12,20550,196,0.0,0
64,5,1998,221,0.5,5,4,42890,235,0.0,0
57,15,1895,119,0.5,17,14,24087,206,0.0,0
75,8,1198,64,0.57,14,11,12510,162,0.0,0
59,10,1997,134,0.5,12,8,23650,200,0.0,0
30,8,1560,90,0.95,9,6,18750,182,0.0,0
84,26,2383,116,0.5,28,25,37244,190,0.0,0
67,14,1360,75,0.5,17,16,12547,165,0.0,0
41,6,1968,140,0.5,10,6,28460,207,0.0,0
40,8,1995,90,0.5,9,1,27480,145,0.0,0
67,8,1461,68,0.5,8,7,16000,148,0.0,0
50,18,1998,116,0.5,19,17,21252,180,0.0,0
60,8,1896,105,0.5,9,8,24710,179,0.0,0
66,7,2148,136,0.5,8,6,36250,213,0.0,0
55,22,1905,71,0.5,22,19,14773,162,0.0,0
69,12,1242,75,0.5,12,10,12600,163,528.43,1
70,11,1997,136,0.5,11,10,25700,208,0.0,0
71,21,1488,51,0.5,22,20,10291,150,0.0,0
71,6,1995,150,0.5,8,1,35250,188,0.0,0
50,23,1997,73,0.5,31,26,24154,155,0.0,0
60,14,1391,75,0.5,17,11,15280,171,0.0,0
76,15,2946,207,0.5,15,10,33250,240,257.35,1
62,20,1171,60,0.5,24,20,9955,155,0.0,0
58,17,2299,81,0.5,17,15,19666,138,0.0,0
42,16,1905,90,0.5,18,15,19666,178,0.0,0
73,14,1397,82,0.5,17,11,17780,170,0.0,0
77,12,998,68,0.5,16,12,12300,155,0.0,0
87,15,1360,75,0.5,17,12,11950,170,0.0,0
54,10,3222,204,0.5,13,10,46450,243,0.0,0
58,8,1560,109,0.5,8,5,24500,193,115.08,1
58,35,2068,64,0.5,36,31,12806,148,0.0,0
58,8,998,70,0.5,10,6,11950,155,0.0,0
43,13,1896,131,0.5,15,11,25500,208,0.0,0
86,34,602,33,0.5,47,32,4711,121,0.0,0
69,14,1896,116,0.64,16,14,27457,196,1078.55,1
39,9,1461,106,0.5,10,9,24750,178,0.0,0
38,14,1997,90,0.5,16,10,20750,175,0.0,0
78,31,602,30,0.5,47,28,7227,100,0.0,0
70,41,956,44,0.5,32,31,5702,137,0.0,0
59,11,1461,82,0.5,13,10,19900,170,0.0,0
63,6,998,70,0.57,10,6,11950,155,0.0,0
43,13,1896,90,0.54,18,15,18508,180,0.0,0
83,20,1242,75,0.5,22,19,10946,170,0.0,0
35,15,1896,90,0.54,18,15,18508,180,0.0,0
68,12,2148,143,0.5,13,12,34155,220,0.0,0
40,15,1390,96,0.5,16,14,13568,186,0.0,0
54,6,1328,93,0.5,10,5,14090,175,0.0,0
59,14,1997,90,0.5,16,10,16200,180,0.0,0
68,21,1905,71,0.5,27,23,15535,165,0.0,0
61,25,1789,92,0.5,25,23,14383,177,0.0,0
29,5,1149,59,0.6,8,6,11800,150,0.0,0
80,10,2034,136,0.5,11,4,26800,200,0.0,0
58,5,1149,59,0.5,8,6,10100,150,0.0,0
26,14,1149,75,0.8,15,9,10500,170,0.0,0
75,16,1769,60,0.5,31,17,12190,134,0.0,0
44,12,1398,93,0.5,13,13,14250,180,756.51,1
79,14,1390,96,0.5,16,15,14315,185,0.0,0
39,13,1997,90,0.5,16,13,15950,163,0.0,0
70,18,1390,75,0.5,20,19,13309,170,0.0,0
71,17,1905,68,0.5,17,15,14788,162,0.0,0
42,18,1124,60,0.5,19,18,9772,165,0.0,0
46,18,2500,116,0.5,21,17,29012,135,0.0,0
71,7,1461,68,0.5,10,9,13050,163,0.0,0
49,6,1560,90,0.5,6,5,20000,180,0.0,0
56,12,2148,143,0.5,15,11,31300,220,192.97,1
60,27,956,37,0.5,30,23,8064,118,0.0,0
61,13,1461,56,0.5,14,11,12319,155,0.0,0
42,5,1390,75,0.5,5,5,10990,161,0.0,0
43,7,2231,136,0.55,10,6,25900,195,0.0,0
66,7,1461,86,0.5,8,5,18600,174,0.0,0
66,19,1237,55,0.5,21,18,9529,150,0.0,0
47,17,1796,112,0.5,22,18,19758,194,0.0,0
44,9,1398,68,0.5,13,7,16200,158,0.0,0
60,10,1560,90,0.5,10,10,17500,179,0.0,0
78,25,1797,109,0.5,25,24,22563,185,0.0,0
36,17,1761,90,0.51,17,15,14788,182,975.84,1
26,14,1870,81,0.64,14,13,15700,170,0.0,0
79,6,1997,136,0.62,7,6,34050,198,0.0,0
92,15,1997,90,0.52,16,15,18599,178,0.0,0
63,10,1997,140,0.5,11,7,28300,211,0.0,0
45,12,1299,70,0.5,13,9,11540,161,0.0,0
53,11,2188,150,0.55,12,9,40650,190,0.0,0
59,14,1390,60,0.5,15,14,11114,160,0.0,0
82,11,1870,120,0.5,12,10,24150,188,0.0,0
52,26,2464,105,0.5,28,24,21008,145,0.0,0
50,14,1870,64,0.5,14,12,12400,135,0.0,0
50,27,1108,48,0.5,31,20,7890,143,0.0,0
64,20,1781,90,0.5,24,22,13164,178,0.0,0
77,25,956,37,0.5,30,23,8064,118,0.0,0
49,15,1997,90,0.5,16,14,21724,175,0.0,0
40,20,1390,81,0.5,23,21,14407,170,0.0,0
57,23,1108,45,0.5,30,26,7669,128,0.0,0
86,17,1360,75,0.5,17,12,11950,170,0.0,0
53,9,1995,123,0.5,11,9,25050,201,0.0,0
48,10,1124,60,0.5,11,10,12350,158,0.0,0
57,18,1905,93,0.5,20,18,22045,172,0.0,0
83,23,2443,116,0.63,24,17,27060,198,0.0,0
47,16,1870,64,0.5,18,14,13073,145,0.0,0
52,17,1870,98,0.5,17,17,21648,185,0.0,0
77,13,1997,109,0.5,14,13,22000,191,2545.52,1
44,21,1896,64,0.54,23,19,14620,156,0.0,0
92,31,998,43,0.5,31,22,6914,129,0.0,0
42,15,1995,111,0.5,16,13,21328,195,721.41,1
68,6,1995,150,0.5,7,7,29000,190,0.0,0
76,13,1360,75,0.5,17,13,10900,175,0.0,0
36,8,1560,92,0.5,10,9,20750,183,0.0,0
67,10,1997,136,0.5,10,9,31050,202,0.0,0
63,10,3200,161,0.5,14,11,40850,170,0.0,0
40,14,1896,131,0.5,15,11,26990,201,0.0,0
55,8,1910,150,0.5,8,7,22500,209,0.0,0
77,5,1149,77,0.5,5,4,12850,169,0.0,0
68,19,1242,60,0.5,22,20,9468,160,0.0,0
68,12,1870,55,0.5,18,14,12764,135,0.0,0
24,18,1896,111,0.76,19,18,20718,193,0.0,0
60,13,1997,90,0.5,16,10,20750,175,0.0,0
53,6,1461,68,0.5,8,4,17800,146,0.0,0
60,8,1997,136,0.5,9,7,28650,195,0.0,0
61,9,1461,106,0.5,10,9,23450,178,0.0,0
46,14,999,51,0.72,15,13,8250,151,0.0,0
32,12,1398,68,0.5,14,10,14500,168,0.0,0
76,21,1870,66,0.5,22,18,16282,161,0.0,0
40,6,1968,140,0.5,7,3,27920,207,133.68,1
65,13,1997,90,0.5,16,10,20750,175,0.0,0
62,17,1360,75,0.5,19,17,13538,170,0.0,0
54,5,1390,75,0.5,5,4,9890,161,0.0,0
53,10,998,66,0.5,12,10,10450,155,0.0,0
55,9,1360,75,0.5,17,12,11950,170,0.0,0
47,11,1598,113,0.5,12,10,19200,185,1956.98,1
58,16,1598,108,0.5,16,15,15992,195,0.0,0
62,6,1997,140,0.5,6,4,30600,208,0.0,0
63,7,1248,70,0.5,10,5,16690,155,0.0,0
63,24,1588,60,0.5,24,23,11556,151,0.0,0
52,10,1997,90,0.5,16,10,20750,175,0.0,0
82,6,1686,101,0.5,12,6,18120,178,0.0,0
79,6,1399,68,0.5,7,4,14050,151,0.0,0
50,11,1998,164,0.5,13,10,28800,205,0.0,0
59,10,1868,70,0.5,10,8,15967,142,0.0,0
81,5,1149,59,0.5,5,4,11590,158,0.0,0
68,9,1896,105,0.62,12,8,21370,187,0.0,0
45,9,1997,136,0.5,12,5,30050,205,417.05,1
65,15,1761,111,0.5,17,15,20810,194,0.0,0
41,13,1360,74,0.64,13,13,12950,162,0.0,0
65,20,1905,93,0.5,21,17,25383,160,0.0,0
51,8,1598,150,0.5,8,7,26100,213,0.0,0
57,5,1397,96,0.5,5,2,16900,184,0.0,0
68,30,2500,75,0.5,33,25,14469,122,0.0,0
87,23,1984,90,0.5,24,21,18279,177,0.0,0
64,8,1360,75,0.5,10,6,12300,170,0.0,0
49,6,1997,136,0.5,8,4,33907,170,0.0,0
29,25,1108,48,0.54,31,20,7890,143,351.48,1
56,21,954,51,0.5,23,22,8004,149,0.0,0
57,8,1124,60,0.5,12,10,11200,158,0.0,0
31,7,1086,66,0.51,11,8,10050,154,0.0,0
41,29,602,29,0.5,45,34,3299,115,0.0,0
68,13,1997,109,0.5,14,12,23200,193,0.0,0
54,21,2495,113,0.5,25,21,30308,147,0.0,0
72,11,1997,136,0.5,11,10,24000,202,0.0,0
51,22,1360,75,0.5,23,19,12684,175,0.0,0
67,12,1149,75,0.5,15,9,11300,170,0.0,0
49,9,1560,90,0.5,10,8,16590,176,0.0,0
73,6,1461,68,0.58,8,5,15500,162,0.0,0
37,14,1686,66,0.5,15,12,12300,162,0.0,0
76,9,1997,85,0.5,13,9,21468,130,0.0,0
34,9,1461,86,0.95,10,8,19250,174,0.0,0
90,9,1798,125,0.5,10,8,20100,198,0.0,0
75,16,1998,109,0.5,17,12,21300,191,0.0,0
44,21,2499,116,0.5,22,20,29652,195,1124.03,1
58,18,1242,60,0.5,22,20,9468,160,0.0,0
79,22,1596,85,0.5,23,21,15093,170,0.0,0
67,17,1905,93,0.5,17,15,21892,157,0.0,0
65,8,2720,204,0.5,10,8,46350,225,0.0,0
72,8,1560,109,0.5,9,8,19750,193,779.2,1
79,26,2112,66,0.5,28,26,11440,120,0.0,0
66,16,1905,70,0.5,17,16,14254,142,0.0,0
81,18,1588,112,0.5,20,15,16313,190,0.0,0
53,7,1398,68,0.5,13,5,18150,158,680.04,1
67,6,2148,136,0.5,6,4,32500,220,0.0,0
57,28,1108,45,0.5,30,26,7669,128,0.0,0
47,11,1461,101,0.5,12,10,16150,185,0.0,0
57,30,1108,48,0.5,31,20,7890,143,0.0,0
58,18,1870,55,0.5,21,18,13446,134,0.0,0
56,15,2188,113,0.5,19,15,31329,175,0.0,0
42,10,1995,143,0.56,14,13,28500,218,4387.13,1
37,5,1997,150,0.5,6,4,30700,195,1075.15,1
56,16,1905,68,0.5,17,15,15398,162,0.0,0
52,16,1895,105,0.5,17,13,24900,200,1444.51,1
55,12,1598,102,0.5,14,11,23675,180,0.0,0
79,7,1870,131,0.5,10,9,23750,200,0.0,0
56,23,2496,82,0.5,24,21,18189,135,0.0,0
51,20,1360,75,0.5,22,19,13904,165,0.0,0
67,11,1769,60,0.5,31,17,12190,134,0.0,0
63,5,1870,131,0.5,6,6,28900,195,0.0,0
47,5,998,70,0.5,10,6,11950,155,3329.39,1
84,25,1043,45,0.5,24,23,7852,145,0.0,0
53,7,1198,60,0.5,8,6,11450,157,0.0,0
56,7,1598,116,0.57,14,9,18600,200,743.31,1
90,14,2179,134,0.5,14,13,26700,205,0.0,0
66,13,1997,90,0.5,16,10,16200,180,0.0,0
42,7,1560,90,0.5,8,4,19950,177,0.0,0
80,27,1769,60,0.68,32,22,12867,155,0.0,0
69,26,2498,77,0.5,34,25,17090,146,0.0,0
44,15,1199,66,0.5,17,15,9902,163,0.0,0
73,19,1753,89,0.5,22,19,19621,181,0.0,0
57,15,1769,60,0.5,31,17,12190,134,0.0,0
69,11,1998,150,0.5,12,10,24750,185,366.06,1
63,18,1769,60,0.5,19,17,13183,135,0.0,0
50,7,2987,225,0.5,10,6,56350,210,0.0,0
77,17,2494,170,0.5,18,17,27426,230,0.0,0
48,10,1997,90,0.5,14,11,18100,179,961.15,1
42,14,1997,90,0.6,16,10,20750,175,0.0,0
72,20,1799,123,0.5,22,19,25719,190,0.0,0
34,20,1905,93,0.5,23,18,17974,185,0.0,0
60,29,2445,73,0.5,32,26,18054,117,0.0,0
42,8,1108,55,0.5,10,8,6600,150,0.0,0
62,12,1997,138,0.5,14,10,20000,205,0.0,0
77,28,1397,68,0.5,28,24,10969,154,0.0,0
49,8,1229,81,0.5,10,8,9840,160,0.0,0
39,10,1998,116,0.5,13,11,29650,193,0.0,0
59,8,1999,146,0.66,8,7,24950,210,0.0,0
83,27,1360,66,0.5,28,27,9426,163,0.0,0
71,28,1595,55,0.5,30,21,11247,132,0.0,0
45,8,1910,105,0.55,9,5,18840,168,0.0,0
59,9,1398,68,0.5,13,7,15800,164,0.0,0
64,24,2500,75,0.5,25,21,20014,122,0.0,0
67,20,1237,55,0.5,22,20,8614,150,0.0,0
55,16,1998,90,0.5,16,14,22106,175,0.0,0
48,6,1360,74,0.5,7,5,12500,155,0.0,0
73,14,1870,102,0.5,15,14,20124,174,0.0,0
47,20,1975,74,0.85,23,20,17829,165,0.0,0
37,17,1299,60,0.54,19,18,9041,155,0.0,0
33,9,1870,131,0.58,10,9,25450,200,0.0,0
81,12,1598,113,0.5,13,10,17350,192,0.0,0
37,13,1199,75,0.5,14,12,12700,170,0.0,0
68,18,1781,90,0.5,24,22,13164,178,0.0,0
58,6,1364,90,0.5,10,8,15100,175,0.0,0
55,8,1910,120,0.5,10,10,24900,185,0.0,0
67,6,1956,161,0.68,7,5,31900,218,0.0,0
66,7,1686,101,0.5,11,7,20850,181,156.49,1
41,16,1868,70,0.5,17,13,13814,144,0.0,0
64,25,954,45,0.5,28,22,8484,143,0.0,0
61,17,1896,64,0.5,17,15,12646,165,0.0,0
50,11,1398,68,0.72,12,9,16300,166,0.0,0
81,39,1093,51,0.5,38,32,4953,142,0.0,0
47,5,1397,96,0.5,8,5,15950,185,0.0,0
49,15,2771,193,0.5,17,16,30018,237,0.0,0
29,16,1870,64,0.6,17,15,11876,161,961.15,1
72,10,1299,70,0.5,13,9,11540,161,0.0,0
79,8,998,68,0.5,10,6,8700,157,0.0,0
52,21,1905,71,0.5,22,19,14773,162,0.0,0
66,13,1870,98,0.5,16,15,17974,185,0.0,0
31,14,1390,96,0.64,16,15,12562,186,0.0,0
76,20,2446,104,0.5,21,18,24894,140,0.0,0
36,14,1124,60,0.5,15,12,9700,164,0.0,0
65,5,1461,68,0.5,7,6,12999,146,0.0,0
67,16,1905,90,0.5,18,16,18554,179,0.0,0
73,12,1997,90,0.5,13,10,18950,160,0.0,0
71,10,1242,60,0.5,12,9,10545,155,0.0,0
61,9,1560,93,0.5,10,6,21150,163,0.0,0
71,18,1761,111,0.5,20,18,18386,192,0.0,0
29,24,999,45,0.76,29,22,7295,140,0.0,0
66,17,2498,143,0.5,19,15,39027,211,0.0,0
49,7,1560,90,0.5,10,7,20850,179,0.0,0
48,5,2179,157,0.5,6,5,39650,198,0.0,0
40,18,1360,75,0.51,22,20,12639,172,0.0,0
83,18,999,45,0.5,23,21,6495,140,0.0,0
82,30,1397,71,0.5,34,30,9117,160,0.0,0
57,10,1998,101,0.5,13,10,21100,175,0.0,0
55,19,954,51,0.57,22,19,9361,150,0.0,0
56,9,2204,140,0.5,8,8,37065,183,0.0,0
57,22,1360,75,0.5,23,19,11587,175,0.0,0
45,15,998,68,0.5,16,14,9940,155,0.0,0
64,17,1998,113,0.5,17,16,21496,200,0.0,0
52,5,1896,105,0.5,10,5,29030,179,0.0,0
46,25,1769,60,0.5,30,22,10474,155,0.0,0
28,17,1870,64,0.8,17,15,11876,161,0.0,0
63,7,998,68,0.72,10,6,8700,157,0.0,0
42,17,1896,111,0.5,18,17,16389,193,0.0,0
74,11,2685,170,0.5,13,10,42200,230,0.0,0
53,8,1461,68,0.5,9,7,11790,150,0.0,0
79,16,1997,109,0.5,17,14,24392,191,0.0,0
74,12,2184,115,0.5,14,12,28150,165,0.0,0
89,30,1990,125,0.5,33,30,16200,196,112.08,1
81,19,1124,60,0.5,19,18,9772,165,0.0,0
74,6,1248,78,0.5,7,5,11090,164,0.0,0
44,18,1389,60,0.5,22,20,10962,145,0.0,0
72,29,845,29,0.5,33,29,5603,115,0.0,0
54,19,1905,93,0.5,20,18,20413,178,0.0,0
95,19,1237,55,0.5,21,18,9529,150,0.0,0
56,10,1968,140,0.5,11,9,33150,212,0.0,0
67,16,1299,60,0.5,19,16,9971,155,0.0,0
48,14,1124,60,0.5,15,12,9300,164,0.0,0
50,14,1390,75,0.9,16,15,12257,172,0.0,0
55,9,1149,75,0.5,12,7,14600,154,0.0,0
44,6,1461,106,0.5,6,5,27800,180,710.14,1
69,9,2148,109,0.5,12,9,24542,157,579.25,1
39,5,1997,164,0.58,6,2,32000,216,0.0,0
51,15,1998,109,0.5,17,12,22700,191,0.0,0
42,9,1560,109,0.55,9,8,19750,193,595.2,1
83,19,1196,45,0.5,21,17,9292,145,0.0,0
65,22,1196,45,0.5,22,21,9513,145,0.0,0
63,12,1149,59,0.5,17,15,8522,151,0.0,0
65,14,998,68,0.5,16,14,9940,155,0.0,0
93,20,1794,94,0.54,22,20,18936,180,0.0,0
76,6,1397,131,0.5,6,5,22050,200,0.0,0
39,5,1390,123,0.5,7,3,22160,200,0.0,0
53,10,1910,116,0.75,14,11,18000,192,808.36,1
60,5,1149,75,0.5,6,5,7800,161,0.0,0
53,26,1360,66,0.5,28,27,9426,163,0.0,0
49,12,2171,120,0.5,13,11,30280,160,0.0,0
57,12,2148,123,0.5,12,9,31600,208,1877.2,1
43,13,1896,90,0.5,19,15,15840,178,0.0,0
60,28,2498,77,0.5,34,25,17090,146,0.0,0
27,14,1527,58,0.64,17,14,10748,158,402.57,1
50,12,3000,210,0.5,15,12,39500,210,0.0,0
61,16,1299,60,0.5,19,18,9041,155,0.0,0
82,27,1580,93,0.5,28,23,13515,177,0.0,0
64,7,1398,68,0.5,13,7,16300,158,0.0,0
42,21,1171,60,0.5,24,20,9955,155,0.0,0
85,7,1560,109,0.5,8,7,21750,191,0.0,0
63,20,2494,192,0.5,25,24,33158,221,0.0,0
57,30,1997,73,0.5,32,29,21197,160,0.0,0
57,5,2299,101,0.62,5,5,31455,134,0.0,0
30,16,1587,90,0.8,17,16,17303,179,0.0,0
70,41,1294,59,0.5,45,39,3319,136,0.0,0
57,6,1995,150,0.58,9,6,38550,194,0.0,0
55,23,1769,90,0.5,27,23,19255,180,0.0,0
48,5,1399,68,0.5,6,5,15940,151,0.0,0
60,14,1870,81,0.5,14,13,15700,170,0.0,0
79,21,1299,59,0.5,23,21,10169,153,0.0,0
44,22,1721,93,0.5,23,21,17303,185,0.0,0
88,6,1560,90,0.5,8,5,19250,182,1308.0,1
38,16,2188,113,0.5,17,15,23630,195,0.0,0
60,12,2188,150,0.5,13,10,38250,200,0.0,0
60,10,1422,70,0.5,10,9,14980,164,0.0,0
60,20,1870,55,0.5,21,18,13446,134,0.0,0
60,28,1108,34,0.51,37,23,7699,120,0.0,0
49,15,2151,102,0.5,16,12,28900,155,0.0,0
55,5,1461,106,0.5,5,5,23500,174,0.0,0
82,11,1587,109,0.5,14,11,16300,190,0.0,0
60,19,2496,71,0.5,21,16,17080,124,0.0,0
24,6,1149,75,0.76,7,5,10150,169,0.0,0
52,22,1998,116,0.5,23,21,18371,198,0.0,0
71,18,1753,70,0.5,20,16,14056,163,0.0,0
72,13,2686,157,0.5,15,9,31276,150,0.0,0
60,5,1398,68,0.5,8,5,17100,166,0.0,0
31,6,1461,68,0.5,8,5,15500,162,0.0,0
42,13,1995,116,0.5,14,14,25141,170,0.0,0
63,17,1108,56,0.5,22,20,9254,150,0.0,0
63,5,1598,111,0.5,6,5,19900,185,0.0,0
36,14,1149,59,0.51,17,15,10962,160,0.0,0
36,7,2231,136,0.57,10,6,25900,195,0.0,0
72,24,1124,60,0.5,24,22,11145,155,0.0,0
40,6,1399,68,0.5,13,5,14640,158,0.0,0
90,7,1587,109,0.5,10,6,18450,193,0.0,0
78,17,1389,60,0.5,24,17,12273,160,0.0,0
43,7,1461,85,0.5,8,7,12390,161,0.0,0
35,11,2387,176,0.59,12,10,30900,225,0.0,0
72,28,1769,60,0.5,31,1,10045,134,0.0,0
39,6,1560,90,0.5,9,8,15150,182,1699.8,1
81,10,1108,55,0.5,12,9,9145,150,0.0,0
32,12,1997,109,0.68,14,13,21400,190,3408.33,1
78,33,1584,51,0.5,36,32,6848,105,0.0,0
44,26,1588,71,0.5,29,24,24710,122,0.0,0
66,12,1870,102,0.5,15,14,20124,174,0.0,0
68,11,1398,68,0.5,12,9,13813,168,0.0,0
48,14,1242,60,0.5,16,13,9940,155,0.0,0
44,29,1991,127,0.5,30,24,20825,198,0.0,0
70,24,1108,49,0.5,25,22,8294,145,0.0,0
58,17,1581,79,0.5,19,15,15793,148,0.0,0
84,14,1896,64,0.5,15,10,12500,158,0.0,0
83,13,1997,136,0.5,15,11,19050,210,0.0,0
85,9,1598,116,0.5,10,8,19950,189,0.0,0
76,15,1761,90,0.5,17,15,14788,182,0.0,0
89,26,1595,55,0.5,30,25,11038,150,0.0,0
49,31,1721,82,0.5,32,29,11007,175,0.0,0
63,9,2148,150,0.5,11,9,35800,218,0.0,0
69,12,1868,70,0.5,13,8,15668,142,86.26,1
33,10,1240,66,0.57,10,10,12000,154,0.0,0
62,15,1388,90,0.5,16,15,11327,180,0.0,0
59,6,1968,140,0.5,6,6,30240,186,0.0,0
77,5,1598,120,0.5,6,2,18700,190,2368.24,1
60,32,1124,51,0.5,32,28,8385,142,0.0,0
60,19,2295,193,0.5,19,17,37168,235,0.0,0
48,12,1398,68,0.5,14,10,14500,168,0.0,0
60,7,1699,116,0.5,11,6,25100,183,0.0,0
36,17,1527,58,0.5,19,16,11800,156,0.0,0
55,17,2498,143,0.5,17,15,37122,211,0.0,0
57,6,1870,131,0.5,7,6,23500,205,799.03,1
73,6,1198,60,0.5,8,5,11100,155,0.0,0
79,6,1896,105,0.5,8,6,25980,185,0.0,0
85,10,1149,75,0.5,10,9,13250,167,0.0,0
70,14,1868,70,0.5,17,13,13814,144,0.0,0
48,12,2495,123,0.5,13,12,28000,130,0.0,0
68,10,1896,105,0.5,11,8,21690,192,0.0,0
39,21,1596,102,0.5,21,16,18736,188,0.0,0
46,15,1997,90,0.5,16,10,16200,180,0.0,0
69,19,1598,90,0.5,20,19,16114,184,0.0,0
64,11,1997,90,0.5,13,12,18000,180,0.0,0
56,18,1124,60,0.5,19,18,12959,165,0.0,0
58,6,1198,70,0.5,9,7,10720,170,0.0,0
61,12,1398,97,0.5,13,8,16400,185,0.0,0
91,21,954,45,0.5,29,20,8242,133,0.0,0
65,27,2299,136,0.5,28,26,37655,203,0.0,0
51,23,1360,53,0.5,25,21,11297,155,0.0,0
57,22,1870,64,0.5,24,20,12259,140,0.0,0
59,5,1870,131,0.5,6,5,28600,195,0.0,0
46,20,1237,55,0.68,21,18,9529,150,0.0,0
48,11,1398,68,0.5,13,13,14520,168,0.0,0
40,5,1398,68,0.5,5,4,17900,163,0.0,0
39,7,1896,105,0.51,9,5,17710,182,0.0,0
46,11,1868,70,0.5,12,9,16026,142,0.0,0
44,9,1461,68,0.62,10,9,15050,162,0.0,0
65,19,954,51,0.5,23,22,8004,149,0.0,0
45,10,1896,105,0.5,11,9,24880,177,0.0,0
57,10,1991,109,0.5,11,3,24300,186,0.0,0
72,5,1598,90,0.5,5,2,16805,177,0.0,0
69,16,1124,60,0.5,19,13,11380,134,0.0,0
48,10,1991,140,0.52,11,3,28100,201,0.0,0
42,5,1997,150,0.5,6,5,31500,195,0.0,0
57,5,1198,70,0.5,5,1,12405,165,0.0,0
49,8,1248,75,0.5,10,8,12750,165,0.0,0
30,12,2198,147,0.72,15,10,24830,218,0.0,0
69,8,1461,68,0.5,9,7,11790,150,0.0,0
44,7,1997,120,0.5,8,6,28250,160,0.0,0
45,19,1488,67,0.5,22,17,14171,165,0.0,0
77,18,2946,195,0.5,19,17,33539,232,0.0,0
54,6,1360,75,0.5,6,5,14000,173,1033.15,1
38,28,2445,73,0.57,32,26,18054,117,0.0,0
46,14,1868,70,0.5,17,13,13096,144,0.0,0
47,11,1587,109,0.5,13,11,16900,172,0.0,0
69,13,1870,116,0.5,15,11,21200,195,0.0,0
69,5,2204,140,0.5,6,3,23750,205,0.0,0
66,15,1149,59,0.5,17,15,8825,151,0.0,0
40,16,1598,111,0.5,16,15,17517,185,0.0,0
59,5,1560,90,0.5,6,5,20000,180,0.0,0
72,17,1587,90,0.5,17,15,13706,185,0.0,0
49,16,1332,75,0.5,17,16,10199,170,0.0,0
41,19,1998,130,0.5,21,19,19194,170,1839.97,1
73,8,1870,131,0.55,9,6,26450,192,497.44,1
46,9,1968,140,0.5,10,6,23360,203,0.0,0
69,16,1390,75,0.5,16,15,14239,168,0.0,0
36,6,1229,81,0.52,9,8,11980,168,0.0,0
72,27,998,40,0.5,30,25,7699,115,0.0,0
54,9,1910,120,0.5,10,6,23800,195,0.0,0
75,8,1991,109,0.5,10,7,26700,186,0.0,0
84,9,1560,90,0.5,11,7,18800,180,2835.3,1
59,12,1690,81,0.5,17,9,9399,137,0.0,0
72,14,1149,75,0.6,14,10,13450,168,0.0,0
43,18,1905,93,0.5,20,18,20413,178,0.0,0
37,16,1124,60,0.5,19,15,8919,162,0.0,0
69,36,435,25,0.5,45,36,2249,102,0.0,0
83,21,2068,89,0.5,23,19,29194,160,0.0,0
56,16,1581,104,0.5,19,15,13812,184,0.0,0
73,17,1124,60,0.5,19,18,9772,165,0.0,0
51,8,1560,109,0.5,11,7,22300,192,0.0,0
61,10,1390,98,0.5,11,10,15000,177,0.0,0
43,9,1328,93,0.5,10,8,13280,175,0.0,0
36,20,1595,101,0.53,20,17,20535,191,680.19,1
70,10,1461,82,0.5,13,9,17950,170,0.0,0
58,10,1149,59,0.5,17,15,8522,151,0.0,0
25,5,1242,70,0.8,5,3,10610,159,0.0,0
66,25,999,51,0.5,29,22,10192,135,0.0,0
61,12,1997,90,0.5,13,10,20800,174,0.0,0
83,19,1498,75,0.5,20,16,9894,163,756.76,1
25,21,999,45,0.72,23,21,6495,140,0.0,0
41,17,2476,81,0.5,17,15,24850,145,0.0,0
85,10,1598,113,0.5,13,10,17350,192,0.0,0
48,9,1968,140,0.5,11,9,27310,197,0.0,0
41,18,1527,58,0.54,19,17,11221,158,0.0,0
67,16,1149,59,0.5,17,15,8522,151,0.0,0
77,7,1240,81,0.5,12,6,13900,145,0.0,0
46,13,1997,109,0.67,13,11,22250,183,0.0,0
49,10,1242,60,0.5,11,5,13290,145,1308.0,1
30,10,1995,116,0.95,12,9,20600,185,0.0,0
47,15,2799,115,0.5,18,14,30723,140,0.0,0
59,9,1896,105,0.5,11,6,22780,183,0.0,0
64,7,1560,109,0.5,8,5,24500,193,0.0,0
58,6,1498,104,0.5,8,4,15400,188,0.0,0
51,10,1598,120,0.5,11,6,22850,195,0.0,0
42,5,1461,86,0.5,7,5,19850,171,0.0,0
80,19,1598,90,0.5,20,19,16114,184,0.0,0
58,8,1596,101,0.5,13,12,15450,178,0.0,0
91,11,1461,66,0.5,14,12,13050,163,0.0,0
79,5,1149,75,0.5,7,6,10998,163,0.0,0
68,10,1560,109,0.5,11,10,18450,183,0.0,0
81,5,1560,109,0.64,6,5,28800,185,1308.0,1
51,5,1781,150,0.64,6,5,28910,216,0.0,0
52,18,1761,111,0.5,19,15,19666,192,0.0,0
